sku,image_url,error
BED-99506-VENICE-KING-BED-WITH-STORAGE-1,https://media.homecentre.com/i/homecentre/165796124-165796124-HC28112023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99512-OBLIQUE-BOHO-KING-BED-180X200-,https://media.homecentre.com/i/homecentre/164741791-164741791-HC19082022_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99510-CHARLES-KING-BED-WITH-STORAGE-,https://media.homecentre.com/i/homecentre/165690034-165690034-HC13092023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99518-CHEVVY-QUEEN-BED-WITH-HYDRAULI,https://media.homecentre.com/i/homecentre/167017502-165505023-HC26052023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99521-OBLIQUE-BOHO-QUEEN-BED-160X200,https://media.homecentre.com/i/homecentre/164741790-164741790-HC19082022_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99516-WARNER-SINGLE-BED-120X200-CM,https://media.homecentre.com/i/homecentre/162788686-162788686-HC01112020_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99514-LORENZO-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/166990436-166990436-HC09012025_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99522-WINGER-QUEEN-BED-160X200-CM,https://media.homecentre.com/i/homecentre/167042034-164291627-HC27062022_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99528-SOLACE-QUEEN-BED-160X200-CM,https://media.homecentre.com/i/homecentre/162462723-162462723-HC05102020_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99526-STELLAR-KARIN-QUEEN-BED-WITH-H,https://media.homecentre.com/i/homecentre/910010178-910010178-HC16052024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99530-OSWEN-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/164741794-164741794-HC19082022_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99534-CLIFTON-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/166949059-166949059-HC03102024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99532-ZOE-QUEEN-BED-WITH-STORAGE-160,https://media.homecentre.com/i/homecentre/163092337-163092337-HC24052021_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99536-ACCALIA-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/166750200-166750200-HC10092024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99538-LIVERPOOL-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/164741787-164741787-HC19082022_02-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99543-PETRA-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/163120566-163120566-HC01062021_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99550-LANGDON-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/166577878-166577878-HC03072024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99548-WARNER-QUEEN-BED-WITH-HYDRAULI,https://media.homecentre.com/i/homecentre/162788690-162788690-HC01112020_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99552-CORY-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/162857026-162857026-HC25102020_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99554-ARTWIN-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/167160723-167160723-HC13112024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99764-MONO-QUEEN-BED-160X200-CM,https://media.homecentre.com/i/homecentre/167217625-165636364-HC27072023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99760-CHARCOAL-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/167222638-165634639-HC22062023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99762-ZOE-KING-BED-WITH-STORAGE-180X,https://media.homecentre.com/i/homecentre/162861115-162861115-HC23012021_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99772-MILAN-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/166134835-166134835-HC24112023_01-2100.jpeg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99767-GERALD-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/163092151-163092151-HC18032021_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99774-QUBBA-QUEEN-BED-WITH-HYDRAULIC,https://media.homecentre.com/i/homecentre/167360930-167360930-HC13112024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99776-MEDLEY-KING-BED-180X200-CM,https://media.homecentre.com/i/homecentre/910010068-910010068-HC1202024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99824-ALHOME-SUPER-KING-BED-200X200-,https://cdn.media.amplience.net/i/lmg/167120338-167120338-HC10072024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99821-IN-HOUSE-ALKMAR-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976518-166976518-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99817-IN-HOUSE-SERIN-SUPER-KING-BED-,https://cdn.media.amplience.net/i/lmg/166976522-166976522-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99815-IN-HOUSE-SERIN-SUPER-KING-BED-,https://cdn.media.amplience.net/i/lmg/166976523-166976522-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99826-IN-HOUSE-BLVEN-SUPER-KING-BED-,https://cdn.media.amplience.net/i/lmg/166976504-166976504-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99835-LAST-HOME-SINGLE-BED-120X190-C,https://cdn.media.amplience.net/i/lmg/168461043-168461043-HC09072025_02-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99833-IN-HOUSE-LATISO-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976492-166976492-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99831-ALHOME-MODERN-DOUBLE-BED-140X2,https://cdn.media.amplience.net/i/lmg/167386086-167386086-HC07102024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99845-IN-HOUSE-LAMAR-SUPER-KING-BED-,https://cdn.media.amplience.net/i/lmg/166976587-166976586-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99847-IN-HOUSE-NAPOLI-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976484-166976485-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99837-LAST-HOME-SINGLE-BED-120X190-C,https://cdn.media.amplience.net/i/lmg/168461046-168461046-HC09072025_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99841-IN-HOUSE-PALERMO-SUPER-KING-BE,https://cdn.media.amplience.net/i/lmg/166976490-166976490-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99858-QUITE-SLEEP-SUPER-KING-BED-200,https://cdn.media.amplience.net/i/lmg/166310808-166310808-HC15112023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'chaise-lounge'. This image may contain the wrong product type or category. Detection confidence: 0.793""}"
BED-99855-IN-HOUSE-NAPOLI-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976483-166976485-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99850-IN-HOUSE-ALKMAR-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976517-166976518-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99854-IN-HOUSE-VICTORIA-SUPER-KING-B,https://cdn.media.amplience.net/i/lmg/166976538-166976538-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99868-IN-HOUSE-MARTOS-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976498-166976498-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99864-IN-HOUSE-LEN-SUPER-KING-BED-20,https://cdn.media.amplience.net/i/lmg/166976541-166976542-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99860-IN-HOUSE-LOMBARDIA-SUPER-KING-,https://cdn.media.amplience.net/i/lmg/166976494-166976494-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99861-IN-HOUSE-LYCHEE-SUPER-KING-BED,https://cdn.media.amplience.net/i/lmg/166976513-166976513-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99879-IN-HOUSE-GRANADA-SUPER-KING-BE,https://cdn.media.amplience.net/i/lmg/166976566-166976568-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99876-QUITE-SLEEP-SUPER-KING-BED-200,https://cdn.media.amplience.net/i/lmg/166310812-166310812-HC15112023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99870-IN-HOUSE-CORDOBA-SUPER-KING-BE,https://cdn.media.amplience.net/i/lmg/166976575-166976575-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99873-IN-HOUSE-AL-DIMASHQI-SUPER-KIN,https://cdn.media.amplience.net/i/lmg/166976529-166976529-HC12062024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99883-ALHOME-QUEEN-BED-160X200-CM,https://cdn.media.amplience.net/i/lmg/167120337-167120337-HC10072024_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-99885-QUITE-SLEEP-SUPER-KING-BED-200,https://cdn.media.amplience.net/i/lmg/166310820-166310820-HC15112023_01-2100.jpg?$prodimg-d-sqr-3$&$quality-standard$&fmt=auto&sm=c,"Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
